Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALTR,ALXN,AMAT,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,ANN,AON,APA,APC,APD,APH,APOL,ARG,ARNA,ARO,ATI,ATVI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY
2008-06-09,35.3657142445,37.6491134349,23.8818674799,,18.7780947075,44.1614323251,50.9061203781,673.299685932,37.5040045331,42.47,28.1105077231,31.9304162204,34.5124797091,40.77,,30.0906379779,11.7197934225,30.3863519051,18.2630927967,42.9730644901,54.7506579741,27.78,456.54151233,20.6931233983,59.6590122198,36.71,41.2313289043,20.9833137909,17.5325,15.9912479617,7.68,40.4206093258,38.1855189581,39.9746352656,79.43,14.1,58.1807048897,24.91,42.4088250974,136.23913036,75.5176405265,84.2850526295,22.8634391792,46.46,54.2937381978,4.68,21.7333333333,60.1095778359,15.9002897399,70.7811206173,30.586794833,38.4882401979,38.5723493297,121.45,60.6411569774,27.4986070032,51.7596943317,29.78
2008-06-10,35.2028710316,38.1401500104,24.4118158635,,18.5533446732,43.7180444504,50.8392376449,639.83105096,37.7240535393,41.74,27.5427825238,31.5647683117,34.616819764,39.9,,30.4619575507,11.8057051642,30.1947070788,18.0425018419,42.0690551091,54.9167200243,27.43,467.31092991,20.7778618233,58.989265105,36.33,41.2724451078,20.974118649,17.54,16.0250382374,7.43,39.9826433556,38.4717419838,40.4417378043,79.62,13.96,59.1268724737,25.18,42.8073702286,131.643134625,74.3112580929,83.0624670097,23.0614119366,47.86,53.3122064486,4.74,22.2866666667,57.4280109802,15.5416365879,71.8946302772,31.1667178119,38.4089157128,38.7822192875,121.29,60.4115488104,27.5078939357,51.4450715799,29.99
2008-06-11,34.7239204053,35.10465118,23.7766668083,,18.2506201371,43.1295478166,49.3510968291,638.492305561,36.9012616031,40.77,26.634422205,31.7008233475,34.1432764378,38.24,,30.0837616895,11.4191023268,29.8185153827,17.785145728,41.6869480512,54.717445564,26.94,453.406112276,20.3428712414,57.6497708756,35.45,40.5487999256,20.2201170141,17.2575,15.8222965834,6.96,39.1888300348,37.1248100982,39.4514804222,77.28,13.59,57.4151692991,24.54,41.6207926788,134.32972921,73.7983080818,81.6605688323,22.7572098948,47.6,53.223603812,4.68,21.6133333333,55.091596294,15.2657495479,70.0558741941,30.8519024805,37.6711980008,37.2431729302,118.14,60.1163383099,26.7928001366,51.3685417214,28.91
2008-06-12,35.336977207,33.6940370176,22.7838354693,,18.4616099653,43.4761965187,50.3710585118,614.484138075,37.1787146979,40.99,26.8209604848,28.5035300056,34.4261201479,38.08,,29.719318405,11.4191023268,29.7830256001,17.7943370178,41.5285134174,55.2322379198,27.4,459.131625419,20.6479295716,58.55135353,35.29,40.9352922388,20.2568975816,16.9125,16.3544934252,7.14,39.435185893,38.0424074453,39.5729270822,76.15,13.72,56.9678900776,24.76,42.6986761019,131.863819181,73.769810859,81.7909779651,23.1048693712,48.51,53.4539706672,4.82,20.82,55.0384959602,15.5784215266,70.5247203667,31.0424486022,38.1868071543,37.968973201,118.3,60.780561936,27.3407291515,51.7511910141,29.09
2008-06-13,35.739295733,35.2296423083,22.666799722,,18.7964416491,43.6213052777,50.7723549116,638.135306788,37.494437185,42.71,27.5184514439,27.7297169893,34.8625075864,38.54,,29.9049781914,11.8558203468,30.3721559921,18.4928750413,41.4725953114,55.9712140435,27.64,465.947712495,21.0151294135,58.6200455418,36.31,41.0257478866,20.9833137909,17.4625,16.9711659562,7.52,40.1195077213,39.1704628995,40.3576593473,79.17,13.91,59.5999562657,25.9,43.3236673303,132.852102188,73.4563414077,83.7308138152,23.5394437167,52.24,55.1108399718,4.82,21.6133333333,58.3041664875,15.8037292759,72.1290533635,30.9098947784,38.1630098088,39.0533013163,119.52,61.600591104,27.656484855,52.6100260934,30.03
2008-06-16,35.7776117831,35.4439128139,23.254608475,,18.7001202058,43.7986604276,50.1871309952,630.192084088,37.8579964127,42.85,27.7779829635,27.7297169893,34.9352388262,39.28,,29.9393596334,11.812864476,30.4999192096,18.4928750413,41.3700787837,56.0376388636,27.56,463.630242889,21.4670676805,59.4271766801,36.59,40.9928549238,21.470656311,17.62,17.5624957805,7.71,40.1377563034,39.4314309523,41.1704177647,81.7,13.98,60.3138827154,25.97,43.6316340226,131.863819181,73.7983080818,83.7878678108,23.9305606277,51.33,55.1197002354,4.85,22.4333333333,57.9501642623,16.0750181986,72.8982541154,30.6033640609,37.8139820741,39.0707904795,120.37,61.5185881872,28.1579792077,52.7120659048,30.44
2008-06-17,35.8350858583,35.2207143705,23.8581973288,,18.7826814429,43.1859790007,49.3092951208,639.117053414,37.5422739255,41.4,27.372464964,28.163392416,34.6685576138,39.51,,29.8362153076,12.0992369481,30.2443927745,18.6950834165,40.6990615112,54.7423548715,27.25,440.046581607,20.78916028,59.1695816359,36.29,40.6063626106,20.891362372,17.2575,17.2752784373,7.72,40.5027279452,38.4717419838,41.5814679988,82.97,13.52,59.8063928294,25.37,43.1334526086,135.548291753,75.7456183092,84.8066891606,23.891931797,50.3,55.8994034376,4.84,22.72,57.6315622596,16.8566981453,69.9533140939,30.3631102554,37.8695092137,37.391830817,120.33,60.9937695197,27.1549905024,52.2869000239,29.4
2008-06-18,35.8063488207,34.9082365498,23.5057750787,,18.1359517522,42.8151455054,48.9498004293,672.942687159,37.1500126536,40.94,26.5938704051,27.9082892238,34.304901415,38.63,,29.5336586186,11.5980851219,29.768829687,18.3641969843,39.7018552869,54.734051769,26.75,429.686129252,20.4728034932,59.5817337065,35.86,40.1294146496,20.2385072978,17.1875,17.1908027481,7.29,40.3476149974,38.4717419838,41.161075714,82.52,12.8,58.412946024,24.94,42.7167917896,134.013094848,75.8596072006,84.0649872179,23.4283858284,49.96,55.2526041904,4.77,22.1466666667,56.6138058622,16.5532224013,69.3965592639,29.8080411184,37.2983729206,37.0945150434,117.76,61.2151773951,26.3470273787,52.1253369892,29.01
2008-06-19,36.304457472,34.9260924252,23.7885018838,,18.2552068725,43.6454900709,48.882917696,656.788492679,37.9441025455,42.0,27.396796044,28.163392416,34.6847201115,38.8,,29.8362153076,12.0419624537,29.9249847307,18.6031705186,39.0028789614,55.2903596374,26.89,450.815999187,20.8626002484,59.6761852227,36.36,40.006066039,20.8637769463,17.345,17.3175162819,7.33,40.9315696242,38.8421482524,41.3385746787,84.26,12.71,59.2128877086,26.27,43.3961300815,131.883009142,73.0193839908,84.4317629039,23.9402178354,51.19,56.4576000483,4.7,22.4,55.8615511337,17.1509776547,70.6346061884,30.6779255868,37.5760086186,37.2781512565,118.82,63.1012444816,26.1334279322,53.4688611726,29.68
2008-06-20,35.9883500587,33.3369195081,23.0481521569,,18.2460334017,43.0086238508,47.74591123,655.271247894,37.4274657484,40.55,26.9669469646,27.7807376277,34.4261201479,36.88,,29.3617514089,11.5408106275,29.3429522952,17.9781628135,38.1641073708,54.3853214635,26.7,437.59279026,20.0773575096,58.3281044918,35.8,39.3810997452,20.4408004194,17.1975,16.9796135251,6.99,41.2144226466,37.5288896639,40.4510798551,81.1,11.97,58.0688850843,25.58,42.6352711946,131.384070148,72.3354506427,83.6737598196,23.1145265789,52.83,55.3323465633,4.78,22.0933333333,55.4367484635,16.4842506413,67.9021120888,29.7169103645,36.6796419364,36.010186928,115.0,62.1828118134,25.1675869567,53.2647815498,28.81
2008-06-23,35.518978445,33.6672532044,22.7706853853,,18.1542986938,43.7664140367,47.202489022,665.534962618,37.2552534827,40.37,26.626311845,28.4865231261,34.2725764196,36.09,,29.5749163489,11.376146456,29.3642461648,17.9781628135,38.3225420046,53.5467081096,26.68,413.054876787,19.5971731009,58.4826615183,35.23,39.1097328019,19.9994336087,17.2725,16.683948613,6.55,41.8713716018,37.0827184768,39.2646394067,80.68,11.64,57.3807632051,24.95,42.771138853,138.100556608,74.1212766073,84.8881948686,23.471843263,54.34,57.3436264144,4.84,21.22,56.0828025245,16.38309206,66.4369677995,29.9737333981,37.1159266047,35.7478494808,112.23,61.986004813,24.034581197,52.9926753861,28.09
2008-06-24,35.0879228813,32.93516231,22.7825204609,,18.1267782814,43.3310877597,48.0385231882,649.827016605,36.681212597,41.38,26.8452915647,28.197406175,33.9978139583,35.74,,29.4305142928,11.4047837032,29.1087197297,17.6105112222,37.7540412599,53.0236126512,26.75,406.647754936,19.7722991794,58.6543915477,34.66,39.0275003948,20.0178238925,17.3175,16.8782426981,6.24,42.3002132809,37.1837383682,39.208587102,79.64,11.3,56.3399788628,24.8,42.7349074774,131.489614935,71.869996003,82.320765067,23.0227831059,52.83,55.9525650196,4.83,20.8066666667,54.3835918436,16.24514854,66.4003391923,29.8163257324,36.3544115472,36.814688433,111.9,61.3299814786,24.7218141988,52.9756687509,28.3
2008-06-25,35.3848722696,32.9798019987,23.3269339368,,18.4295028175,43.1537326098,48.0218025049,624.837102493,37.6666494508,42.34,27.1129334444,28.3419646505,34.3129826639,36.35,,29.5955452141,11.6839968635,29.2719727299,17.5002157448,37.7633609442,53.0402188563,27.55,405.420859263,20.0717082812,58.6543915477,34.95,39.1015095612,20.3396538586,17.87,17.41043954,6.43,42.7199306689,37.3689415025,39.8625306563,80.51,11.5,57.3463571111,25.57,42.3907094096,127.287013407,70.2646524496,83.0298647265,23.3559567708,49.05,56.4930411029,4.87,21.4466666667,54.3039413429,16.2911297133,67.6457118382,30.2139872036,37.1714537443,35.8003169702,111.82,57.1068312631,24.7125272663,53.3668213612,28.57
2008-06-26,34.1970747164,31.5156202099,22.1263312713,,17.8882680409,42.5168663897,46.8429943306,636.885811083,37.1691473498,40.83,25.9531519659,27.6446825919,33.8361889811,34.77,,28.8529060684,11.3117126497,28.4982954681,17.0957989944,36.8966303006,52.1600899898,27.17,382.927771913,19.1169886923,57.6841168815,34.16,38.4189805825,19.3006028252,17.865,16.3882837009,6.13,42.3002132809,36.2493043725,38.7788527664,76.3,10.71,55.3336006144,24.62,41.3490573621,128.956540041,68.8492903819,80.2831223673,21.9894618843,47.4,54.3842983516,5.13,21.1066666667,52.5162301058,16.0014483213,65.5600789423,29.4186642611,35.4818422105,34.0076777472,114.67,55.9341895528,23.0408794242,53.3158014555,29.79
2008-06-27,34.0917055786,31.5870437118,22.3669778077,,17.9845894842,42.7264679305,46.4228024187,655.1819982,39.5514170255,39.8,25.7098411662,27.9933236212,33.6503202573,34.03,,28.4403287652,9.68654887032,28.0937119459,17.27962479,37.5676475731,52.3510613477,26.95,378.292832701,19.1508840623,57.9417119256,34.56,38.2545157684,19.2638222576,18.1975,16.2953604428,5.95,42.3093375719,35.2054321611,38.7601686648,74.66,10.44,55.1357655741,24.36,42.0555691856,131.547184819,70.6351163465,80.739554332,21.8639181845,47.95,55.4829710456,5.6,21.42,53.4543360025,15.5002535319,65.2714962021,29.3606719632,34.5934079767,33.2643883133,120.13,54.876351926,22.8365669102,53.4943711255,29.06
2008-06-30,34.043810516,31.8013142174,22.0185005828,,18.342354845,42.7022831373,46.2967448452,669.640448508,38.9582414436,39.39,25.7666136862,28.6991091196,33.8604327277,33.81,,29.0385658548,9.75814198835,28.5550791204,17.6564676711,37.7726806286,52.1434837848,27.17,360.707328046,19.2412717157,56.636563702,34.79,37.4897543827,19.0339437104,18.125,16.1264090644,5.83,43.0301565644,34.2373248683,39.4701645237,73.33,10.02,53.9143492384,23.96,41.611734835,133.370231144,71.091071912,80.9360407754,21.6707740309,44.26,51.7350795169,5.19,20.8866666667,52.463129772,15.6657857559,65.9744541591,29.8411795743,34.8472463292,32.940838795,121.01,53.8923169244,22.1679077733,54.37021284,28.1
2008-07-01,34.0725475536,30.7478175645,22.9705666615,,18.099257869,43.7019212549,46.3723793893,670.443695747,38.6233842603,40.38,25.7260618862,28.3164543313,34.4503638945,34.64,,29.3204936786,9.6507523113,28.57637299,17.7116154098,37.2041798838,52.2514241175,27.23,364.388015067,19.3655547391,57.1689267932,35.48,38.04071151,18.8500408726,18.64,16.2869128739,5.65,44.3805516389,34.8686991897,37.9100420443,73.62,9.92,54.0949812317,24.31,42.4994035363,136.344675148,70.7396061636,81.4518176891,22.1874346417,46.26,52.8514727382,5.31,21.9066666667,51.3657228739,15.6841782252,65.9522554868,29.6423488387,34.6251377708,34.9958154653,121.69,53.670909049,22.1121861786,54.6338156861,28.99
2008-07-02,33.8713882905,28.6676080719,22.1158112041,,17.8378139515,43.7261060481,45.8933606098,555.222341752,38.699923045,39.81,25.3367646067,27.3470622011,34.0220577049,33.65,,29.1760916225,9.47892882801,28.3208465549,17.2520509207,37.0830239874,51.7698441717,27.17,364.66065855,18.8345272754,58.4740750168,33.8,38.4272038232,18.2247712241,18.5125,15.8814295658,5.44,44.5630374598,33.7490620598,36.7703118498,71.44,9.44,52.8219557551,23.35,42.272957439,128.985324983,66.5695125547,78.1361089581,21.7963177307,54.78,50.2997168038,5.4,21.16,46.5778427783,14.5208545398,64.8571209853,29.0624258597,33.6256492578,34.6460322023,118.45,52.3998638385,20.9327457566,54.2766763462,28.01
2008-07-03,33.2679105014,29.2657799003,22.3709228329,,17.9066149824,44.1372475319,46.078245051,568.520546048,38.6616536527,40.39,24.9069155273,26.5052216669,34.0058952071,33.96,,28.8666586451,9.57199988146,28.0795160329,17.2520509207,34.6133076374,51.8196627868,27.25,357.708249733,18.9531610705,58.5427670286,32.97,38.6492313223,18.1879906566,18.34,15.7969538766,5.3,46.3878956687,33.5722772498,37.1813620839,72.0,8.98,52.2370521578,23.47,42.2548417512,127.795547382,67.0444662687,79.5115140613,21.7094028616,55.18,51.8679834718,5.29,20.6933333333,46.5689927227,14.2081825611,64.3539510792,29.3275335072,33.8715551618,35.1881962599,120.18,52.8672804643,20.8027287022,54.5232725571,28.42
2008-07-07,33.5935969273,29.8103841022,23.0336870645,,17.599303711,43.6857980595,45.3807264774,564.950558317,38.1354495074,39.72,25.0772330871,27.1344762076,34.0301389537,33.68,,28.5984833981,9.60779644048,28.2072792504,16.6546170849,34.026167524,51.1637176882,27.22,353.618597487,18.4108351502,58.8948135889,32.46,38.0160417879,17.8109898391,18.33,15.9321149793,5.38,45.8678110791,33.1681976841,37.4055713025,72.49,8.97,52.2112475873,23.24,41.5936191472,122.403168252,64.8216828872,78.2016044392,21.4341724428,55.23,51.3983894978,5.23,21.16,46.0379893849,14.7185735852,63.8211829433,29.1866950695,33.7367035371,34.6197984575,119.41,52.719675214,19.9947655785,54.3191929343,28.43
2008-07-08,34.4173920045,28.8640227021,23.6109757504,,18.1084313398,46.2493861353,46.7589559482,565.30755709,39.2261271903,39.64,25.1907781269,27.2365174844,34.4665263922,34.6,,28.9835555477,9.84405373,29.2080911211,16.5902780564,35.0047343797,52.1683930924,27.75,373.521571748,20.1394990213,60.3459323374,32.34,38.7314637294,18.1420149471,19.055,15.9152198415,5.53,45.9681782806,35.1465038911,37.8072794858,75.04,9.22,52.2112475873,24.1,41.6207926788,117.893527343,64.3562282474,78.9384286017,21.9218614306,55.37,51.4426908161,5.47,22.1733333333,45.6662870485,14.5852281825,67.9353368814,29.6340642247,34.196785551,36.3337364463,122.27,54.056322758,21.8614390022,55.6627171177,29.31
2008-07-09,33.6127549524,28.158715621,22.9140213005,,17.8424006869,45.87855264,44.9185153744,555.400841139,38.2693923808,38.23,24.1202106083,26.7858351783,33.8846764742,33.01,,28.63286484,9.36807750569,29.0661319905,16.3421132323,34.7158241652,50.7153501525,28.07,356.345032318,18.3260967251,59.3842441727,31.1,37.6788889189,17.57191615,18.925,15.0789105186,5.06,46.3970199597,33.3870741155,37.302808744,70.61,8.9,49.1835113187,23.22,41.276594611,112.222893774,63.1308476653,77.775883812,21.5307445196,54.6,51.6641974076,5.66,21.3066666667,44.2856783703,13.8265388224,62.7926444588,29.5015104009,33.7684333311,34.2700151945,121.33,53.7857131325,20.4869729987,55.2715645073,28.68
2008-07-10,33.8809673031,30.8906645683,23.2269932987,,17.7598394498,46.2332629398,44.4226889184,582.175749116,38.2598250327,39.61,24.4121835679,26.5732491848,33.9735702117,33.72,,28.6191122632,9.05076002282,28.9667605991,16.0479919593,34.5853485844,50.9395339204,28.34,327.035857892,18.9362133855,59.3327251639,31.72,36.9223507739,17.6822578527,18.895,15.4928413956,4.96,47.1634604074,33.0840144412,38.5172753447,70.63,8.7,46.4740314192,21.22,41.2222475476,117.471348194,65.2776384526,79.5278879316,21.9170328267,55.46,52.0274682177,5.82,20.48,45.2768846008,14.6082187692,64.6129355897,29.451802717,34.2840424846,34.296369987,120.15,54.1137247997,20.7655809724,55.5266640358,28.4
2008-07-11,34.1874957039,30.9263763193,22.6944148983,,17.5947169756,45.7818134674,41.4309225062,594.938455252,37.3796290079,39.24,24.6068322077,25.7569189698,33.5129390266,33.05,,28.2065349601,8.7478660619,28.4770015985,16.1674787264,33.7652163625,50.416438462,28.39,314.630579414,18.8401765038,58.9806786036,31.18,36.3056077209,17.6454772851,18.975,15.1295959321,4.84,46.5521329075,32.9240662798,37.4149133532,68.54,8.09,45.2526150835,21.0,41.4849250205,119.543864016,65.6576014238,79.0939803693,21.8301179576,55.12,51.5578742437,6.0,20.1666666667,44.5600300948,14.9668719212,64.5537391301,29.1949796835,33.5621896697,34.4457138112,117.68,51.8914457543,20.1247826329,55.4756441301,27.25
2008-07-14,33.660650015,31.1942144514,22.8653659898,,17.3653802058,45.6114398925,41.3636918003,589.13722519,37.5422739255,38.38,24.331079968,25.3402504226,33.0927140859,33.3,,28.0758854807,8.94979536918,28.1292017286,15.9468877717,33.9050116276,49.9514647212,28.47,307.405527114,17.8572107731,58.1649609638,30.68,35.795766797,17.4799647311,18.7025,15.0113299672,4.82,46.5247600343,31.3161663413,37.2467564393,66.28,8.1,46.8610999762,21.22,41.1316691087,119.870093358,66.5885107032,78.8811200557,21.5886877656,52.86,51.0173981604,5.73,20.5133333333,48.8611571308,15.1461984972,62.2746754378,29.2364027534,33.4194055964,32.952275569,117.52,51.8176431292,18.7131688995,55.1695246959,26.98
2008-07-15,33.3637006267,30.8103131287,22.3078024299,,17.3195128519,46.9338633544,38.0693872116,555.757839912,37.0160697803,39.83,24.5906114877,24.1242585399,33.1816078233,34.1,,28.1102669227,9.15893643743,28.2143772069,15.3218800665,32.488419608,48.1330852708,28.47,281.368074485,18.1170752766,55.9152975785,31.12,35.2283631883,17.6638675689,19.29,15.2647570348,4.72,48.0485166387,30.8110668842,37.3868872009,67.03,7.57,46.8008893118,21.58,40.9686279187,113.163201878,63.0263578482,78.545455715,21.5307445196,55.19,51.2743458066,5.93,20.24,48.6576058513,16.2221579533,62.7852449013,29.0872797017,32.8006746122,32.521813958,115.14,52.3834632551,17.1993989092,56.8191683135,27.36
2008-07-16,33.6414919899,31.0513674476,22.7246600915,,17.4204210306,46.2199169455,39.5232512265,534.516412917,37.3030902231,41.05,25.5070821665,24.5324236474,33.8200264833,35.25,,27.9314834246,10.0676183202,27.6181488584,14.8163591285,32.0690338127,49.4034599554,28.47,317.357014245,19.6423669276,56.6193906991,32.68,36.8565648482,19.8063356291,19.7625,15.4759462577,5.06,47.8386579447,33.6732971412,37.5363600133,71.84,8.0,49.8888362449,23.09,42.3997672535,109.824148609,61.0695485465,79.020297953,21.6514596156,55.52,52.1337913817,6.02,20.3533333333,48.330153793,16.4750544066,68.0833280303,29.8577488023,33.1021076558,34.8498206297,119.93,53.7775128408,21.0534758785,56.0198564576,28.82
2008-07-17,33.660650015,30.122861923,22.5931592519,,17.4938087969,46.6499073963,41.1788073591,489.088319049,37.8101596722,41.54,25.8152758461,24.3538514129,34.2644951707,35.99,,27.6839370427,10.4498416518,27.6110509019,14.9266546059,33.2619534082,49.6608561333,29.52,339.713779853,20.2807297297,55.7006350417,33.36,36.9881366995,19.7787502034,19.18,15.7716111699,5.3,48.5321040641,34.5488028669,37.1253097792,72.11,8.64,51.9790064531,24.46,43.1696839842,106.61942507,59.0747429477,80.559441759,24.8141951303,58.74,52.5502237737,6.26,21.4533333333,47.6309993982,16.5532224013,68.9786744809,30.1477102918,34.5378808371,36.7122259671,124.9,54.876351926,24.6103710093,57.7885465218,29.98
2008-07-18,34.0725475536,30.1853574871,21.7173636601,,17.3653802058,46.7148116153,41.2040188738,474.183620275,37.6857841469,41.98,25.6692893663,25.4422916995,34.4261201479,36.01,,27.814586522,10.413782847,28.0156344241,15.4137929643,32.8239282442,50.1590422841,29.9,341.758605976,20.4954004065,56.3875551594,33.55,37.0785923473,19.7879453453,18.7125,15.4421559821,4.65,47.9572737283,33.4965123312,37.13465183,69.12,8.25,51.0070342986,23.82,41.5483299277,106.590640128,60.0721457471,79.5933834127,24.7900521111,59.02,52.5147827191,6.28,21.4066666667,47.7903003996,17.1233889507,69.0526700553,29.99858724,35.8388023937,37.0636232006,126.01,55.876787511,25.5297773225,58.6218716482,29.26
2008-07-21,33.842651253,30.3192765532,21.8672746173,,17.4066608244,46.0657694254,40.1283275795,509.258749725,37.896265805,41.16,25.3529853267,25.1106575497,34.4261201479,34.25,,27.9796174433,10.118100647,28.3279445114,15.7262968169,32.1063125501,49.3204289302,29.3,361.661580237,21.0207786418,54.7131873725,33.07,36.4536260536,19.4845056629,19.4525,15.0451202429,4.59,48.5047311909,32.7304448213,36.9664949161,68.48,8.36,50.7575901174,22.99,40.7512396653,111.221673889,61.5160050377,80.2319643535,24.5196502961,59.0,53.1615819664,6.52,21.4666666667,48.808056797,16.9302680227,68.8750806767,29.6837719086,35.8863970848,35.9303671227,124.52,55.9587904278,26.5234790953,57.9331029213,28.96
2008-07-22,33.6510710025,30.2478530513,21.3057660322,,18.0763241921,46.8040549164,40.4140580796,477.753608005,38.4798740388,40.3,24.5176182478,25.4848088982,34.9109950796,33.81,,27.8833494059,10.399359325,28.4131199898,15.680340368,33.6999785721,50.2835888218,29.9,383.60938062,22.3765934427,56.1042006108,32.71,37.5062008641,19.6408230751,19.9025,14.6903223484,4.41,49.8186291013,34.228906544,36.6675492913,67.97,9.17,51.9790064531,24.17,41.8110074006,109.934208071,59.6921827759,80.7886759429,23.8291599471,60.34,52.9046343202,6.9,22.8333333333,48.3390038486,17.1371833027,70.8581620713,30.1062872218,35.0058952996,33.3739522492,128.22,56.7952201793,30.0432264963,58.5453417897,29.25
2008-07-23,34.4844450922,29.2211402116,21.8633295921,,18.3469415804,46.2361430003,41.7250568445,456.155182237,38.9486740955,41.82,25.0529020071,25.5783467353,34.4665263922,33.91,,27.8214628104,10.7743708957,28.2498669896,15.4137929643,37.9963530527,50.0843143615,30.02,410.328441957,22.8228824813,55.9925760917,33.34,37.9667023437,20.0454093182,19.32,14.8423785889,4.67,49.1981773103,34.1026316798,37.966094349,70.54,9.39,54.2670117015,24.65,41.8110074006,104.496106186,56.7664678977,79.9863562993,23.7325878703,59.8,52.5679443011,6.89,22.98,46.3742914989,17.2889211747,74.5061438906,30.3465410274,34.9027734689,34.5599179121,130.58,54.7123460924,31.055502134,57.8565730628,29.44
2008-07-24,34.1874957039,27.9265892398,20.9125785218,,19.7917632298,46.2118039182,40.7081924179,454.637937452,38.4607393427,40.72,24.3229696081,25.4167813803,33.3836390448,32.74,,27.6495556008,10.132524169,28.3634342941,14.834741708,36.6915972452,44.0811712442,29.67,373.930536973,20.6761757133,54.6273223578,32.18,37.284173365,19.4385299535,19.085,14.3270768849,4.37,49.1251829819,35.0370656754,37.2467564393,78.72,10.43,51.9359988356,23.15,40.2621160952,104.601793679,56.2630169608,77.6367059147,23.1628126173,59.43,48.2175548435,6.6,21.8133333333,40.9138071754,16.507241228,68.1573236047,30.553656377,34.1412584113,31.9859331769,129.0,51.2764238783,28.4551610463,57.8140564747,28.17
2008-07-25,34.6856043552,28.3997699398,21.3189161161,,19.3514366319,46.5850031773,40.2543851531,496.585293282,38.8242985703,40.9,24.4202939279,25.2212022663,33.2058515699,32.76,,27.5739164285,10.3056064324,28.1504955982,14.8531242876,36.5518019801,45.5840327991,29.69,371.340423884,20.8730916725,54.0606132608,32.08,37.481531142,19.7971404872,20.2475,14.3693147295,4.36,49.1981773103,34.6750777312,38.6667481571,78.31,9.75,48.0481102179,23.09,40.4795043486,105.303174311,56.0255401038,78.0951742824,23.3173279401,60.73,48.6605680265,6.77,20.9466666667,40.2323528919,16.2957278306,71.0579501223,30.1311410638,34.720327153,32.1704167245,127.87,52.3424617967,27.4707462059,57.7970498394,28.01
2008-07-28,34.3216018792,29.1586446474,20.3037296344,,19.0166049481,45.6033268652,40.0442891972,495.068048497,38.1737188998,39.96,23.8931205286,24.4643961295,32.6563266474,32.2,,27.5532875634,10.1685829738,27.9588507718,15.0920978219,36.0858177631,45.0277249307,29.27,326.626892668,19.9992771036,54.3869003166,31.2,36.8647880889,19.4017493859,19.9875,14.107440093,4.19,55.1837122353,33.8079903298,38.1529353645,75.98,9.62,46.8610999762,22.41,39.4016209256,107.128685544,56.1395289952,77.6858275255,23.080726352,59.08,49.2630659555,6.61,20.3933333333,40.542104839,16.1026069026,70.5547802161,29.9488795561,34.1650557569,31.0723003699,126.71,51.1206183363,26.0591324725,57.0062413011,27.38
2008-07-29,34.608972255,29.783600289,20.6561518845,,19.3881305151,45.3842751261,40.6493655502,499.976781626,39.5131476331,41.01,24.2986385281,24.5579339666,32.7694641314,32.74,,27.6908133311,10.2911829104,27.9730466849,15.257541038,37.017786197,46.2565841027,29.21,352.391701814,21.5930656482,56.0183355961,31.54,37.8269072516,20.0913850276,21.6925,14.3608671606,4.21,56.8260846232,35.8957347525,38.6200379032,78.21,10.43,47.9534934595,23.33,40.7602975092,103.4104074,54.2872095106,78.8238115097,23.7325878703,62.0,49.6883586112,6.61,21.0866666667,42.6130178563,16.576212988,75.6604748516,31.125294742,35.1407469243,32.9610604998,131.03,51.8340437125,29.9224963744,57.2103209239,28.13
2008-07-30,35.1645549815,31.104935074,21.0243542354,,19.3606101027,46.1225606171,42.2713063299,540.317642978,40.0967558669,41.22,24.8744740873,24.642968364,33.5937515152,32.75,,28.0965143459,10.1830064958,28.4982954681,15.6619577884,37.5769672574,45.8663382846,29.27,364.796980291,21.2423090959,55.4001074902,31.25,38.3120784533,20.1465558789,22.4875,14.5382661078,4.23,56.8443332053,36.3587425882,39.9839773163,78.21,10.17,48.0223056474,23.37,41.2403632354,111.990310197,56.8614586405,79.4378316451,23.5877297551,62.31,51.1680226426,6.52,21.4866666667,43.9847764789,16.45206382,76.2746381194,36.5434322883,35.3390581372,32.9786303615,131.25,52.3342615051,31.2133799858,58.3072488964,28.01
2008-07-31,34.5419191673,30.1317898607,20.9020584546,,19.2046610993,45.708796221,42.6074598593,502.565022731,39.9532456455,41.35,24.7447083275,24.3453479731,34.5150138854,31.89,,28.2546689788,10.0964653641,28.0369282937,14.834741708,38.2200254769,46.1735530776,28.91,355.118136644,21.0269322656,51.622046843,23.34,38.0078185472,20.1649461627,23.4375,14.6311893659,4.21,57.1454348098,35.7778782125,39.1431927466,76.34,10.32,47.4976127145,22.55,41.6220501583,107.772418453,55.0091391558,77.9478094499,23.0179545021,62.29,50.7515902505,6.78,21.5,41.8519130721,16.5440261666,73.7809872612,35.1267632968,34.9107059174,32.6096632663,130.29,50.1119824596,30.5540077814,58.3412621669,27.83
