,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
218,2004-08-10 02:33:38,1092130418.0,agn,0.637,69.32,-9.56294846706,1079.040039,3.39296818129,-12.9559166483,underperform
219,2004-11-02 14:09:49,1099433389.0,agn,0.637,72.5,-5.41422048271,1130.560059,8.32958554119,-13.7438060239,underperform
220,2005-03-10 01:40:57,1110447657.0,agn,0.522,75.47,-1.53946510111,1209.25,15.8696084059,-17.409073507,underperform
221,2005-04-04 23:20:33,1112682033.0,agn,0.522,69.07,-9.88910632746,1176.119995,12.6951112334,-22.5842175609,underperform
222,2005-08-29 12:42:47,1125344567.0,agn,0.51,92.83,21.1089367254,1212.280029,16.159943964,4.94899276133,outperform
223,2006-06-21 09:29:01,1150907341.0,agn,0.47,104.14,35.8643183301,1252.199951,19.9850469037,15.8792714264,outperform
224,2007-02-20 16:30:00,1172017800.0,agn,0.544,113.32,47.8408349641,1459.680054,39.8656657059,7.9751692582,outperform
225,2008-01-23 23:06:53,1201158413.0,agn,0.449,65.01,-15.1859099804,1338.599976,28.2638453846,-43.449755365,underperform
226,2012-08-22 22:58:41,1345701521.0,agn,28.52,85.43,11.4546640574,1413.48999,35.4397615274,-23.98509747,underperform
227,2013-04-22 02:49:52,1366624192.0,agn,26.63,113.74,48.3887801696,1562.5,49.7178111509,-1.3290309813,underperform
228,2004-08-18 11:50:54,1092855054.0,aig,1.173,68.32,0.0,1095.170044,0.0,0.0,underperform
229,2005-01-18 04:07:03,1106050023.0,aig,1.162,66.14,-3.19086651054,1195.97998,9.20495739929,-12.3958239098,underperform
230,2005-04-28 12:07:20,1114715240.0,aig,1.162,51.85,-24.1071428571,1143.219971,4.38743985587,-28.494582713,underperform
231,2007-03-15 06:01:57,1173963717.0,aig,1.687,67.0,-1.93208430913,1392.280029,27.1291190466,-29.0612033558,underperform
232,2007-05-04 05:36:10,1178282170.0,aig,1.687,70.65,3.41042154567,1505.619995,37.4781937516,-34.067772206,underperform
233,2007-06-05 04:27:22,1181042842.0,aig,1.614,72.55,6.19145199063,1530.949951,39.7910725725,-33.5996205818,underperform
234,2007-07-06 07:35:21,1183732521.0,aig,1.614,70.27,2.85421545667,1530.439941,39.7445035485,-36.8902880919,underperform
235,2008-01-23 16:02:26,1201132946.0,aig,1.918,52.07,-23.7851288056,1338.599976,22.227592266,-46.0127210716,underperform
236,2008-05-23 12:57:40,1211572660.0,aig,2.282,37.81,-44.6574941452,1375.930054,25.6362024818,-70.293696627,underperform
237,2008-10-27 11:48:40,1225133320.0,aig,2.411,1.7,-97.5117096019,848.919983,-22.485098305,-75.0266112969,underperform
238,2008-12-17 11:42:57,1229542977.0,aig,3.273,1.8,-97.3653395785,904.419983,-17.4173921251,-79.9479474534,underperform
239,2008-12-19 05:47:27,1229694447.0,aig,3.273,1.67,-97.5556206089,887.880005,-18.9276578679,-78.627962741,underperform
240,2009-01-06 14:34:51,1231281291.0,aig,3.273,1.66,-97.5702576112,934.700012,-14.6525220334,-82.9177355779,underperform
241,2011-04-29 00:43:45,1304063025.0,aig,95.52,31.8,-53.4543325527,1363.609985,24.5112567195,-77.9655892722,underperform
242,2011-09-02 15:22:28,1315002148.0,aig,85.55,24.08,-64.7540983607,1173.969971,7.19522300959,-71.9493213702,underperform
243,2011-11-03 02:27:12,1320312432.0,aig,76.86,24.19,-64.5930913349,1261.150024,15.1556355024,-79.7487268373,underperform
244,2011-11-04 17:31:20,1320453080.0,aig,76.86,23.75,-65.2371194379,1253.22998,14.4324561164,-79.6695755543,underperform
245,2012-07-13 10:02:58,1342198978.0,aig,74.18,30.47,-55.4010538642,1356.780029,23.887613292,-79.2886671561,underperform
246,2012-11-12 11:30:45,1352748645.0,aig,71.9,32.17,-52.912763466,1380.030029,26.0105712862,-78.9233347523,underperform
247,2013-01-30 10:56:28,1359572188.0,aig,71.9,37.82,-44.6428571429,1501.959961,37.1439959693,-81.7868531121,underperform
248,2013-04-22 02:32:25,1366623145.0,aig,48.99,38.88,-43.0913348946,1562.5,42.6719082174,-85.763243112,underperform
249,2004-11-30 01:33:49,1101807229.0,aiv,2.024,36.36,0.0,1173.819946,0.0,0.0,underperform
250,2005-02-16 03:30:49,1108553449.0,aiv,1.986,38.05,4.64796479648,1210.339966,3.11121140209,1.53675339439,outperform
251,2005-03-08 22:29:05,1110349745.0,aiv,1.986,38.95,7.12321232123,1219.430054,3.88561364589,3.23759867534,outperform
252,2005-04-11 18:19:40,1113268780.0,aiv,1.986,36.65,0.797579757976,1181.209961,0.629569724487,0.168010033489,outperform
253,2007-01-17 16:51:48,1169081508.0,aiv,2.86,59.81,64.4939493949,1430.619995,21.8772947142,42.6166546808,outperform
254,2007-02-20 06:12:22,1171980742.0,aiv,2.934,61.6,69.4169416942,1459.680054,24.3529775562,45.0639641379,outperform
255,2008-01-08 07:10:49,1199805049.0,aiv,3.619,32.5,-10.6160616062,1390.189941,18.4329799248,-29.049041531,underperform
256,2008-01-23 19:31:02,1201145462.0,aiv,3.619,38.0,4.5104510451,1338.599976,14.0379306521,-9.527479607,underperform
257,2013-04-22 08:22:07,1366644127.0,aiv,380.3,31.12,-14.4114411441,1562.5,33.1124083659,-47.52384951,underperform
258,2013-05-14 20:29:12,1368588552.0,aiv,397.17,32.73,-9.98349834983,1650.339966,40.5956655979,-50.5791639478,underperform
259,2005-01-31 23:37:39,1107243459.0,aiz,0.271,32.53,0.0,1181.27002,0.0,0.0,underperform
260,2005-02-16 10:35:03,1108578903.0,aiz,0.271,33.78,3.84260682447,1210.339966,2.46090610172,1.38170072275,outperform
261,2006-05-23 20:17:02,1148440622.0,aiz,0.264,48.87,50.2305564095,1256.579956,6.37533626732,43.8552201422,outperform
262,2006-11-08 14:58:09,1163026689.0,aiz,0.257,54.74,68.2754380572,1385.719971,17.3076390274,50.9677990298,outperform
263,2007-04-13 11:17:08,1176488228.0,aiz,0.252,55.85,71.6876729173,1452.849976,22.9905060995,48.6971668178,outperform
264,2008-01-23 20:26:27,1201148787.0,aiz,0.246,65.85,102.428527513,1338.599976,13.3187123466,89.1098151665,outperform
265,2008-01-29 03:01:48,1201604508.0,aiz,0.246,64.3,97.6636950507,1362.300049,15.3250337294,82.3386613213,outperform
266,2013-04-22 18:49:03,1366681743.0,aiz,20.58,46.86,44.0516446357,1562.5,32.2728904946,11.7787541411,outperform
267,2013-05-07 11:26:28,1367951188.0,aiz,32.09,47.92,47.3101752229,1625.959961,37.6450712768,9.66510394611,outperform
268,2006-06-29 20:45:30,1151639130.0,akam,0.305,35.85,0.0,1272.869995,0.0,0.0,underperform
269,2006-11-30 09:22:43,1164907363.0,akam,0.27,48.6,35.5648535565,1400.630005,10.0371609435,25.527692613,outperform
270,2007-03-08 17:09:23,1173402563.0,akam,0.209,50.37,40.5020920502,1401.890015,10.1361506286,30.3659414216,outperform
271,2007-03-16 16:26:34,1174087594.0,akam,0.209,50.97,42.1757322176,1386.949951,8.9624200781,33.2133121395,outperform
272,2007-04-04 23:17:57,1175753877.0,akam,0.209,51.17,42.7336122734,1439.369995,13.0806760042,29.6529362692,outperform
273,2007-04-30 10:46:44,1177955204.0,akam,0.27,44.8,24.9651324965,1482.369995,16.4588686058,8.50626389069,outperform
274,2007-05-01 11:19:59,1178043599.0,akam,0.172,44.08,22.9567642957,1486.300049,16.7676239395,6.1891403562,outperform
275,2007-06-01 00:57:17,1180684637.0,akam,0.172,44.21,23.3193863319,1536.339966,20.6988908557,2.62049547624,outperform
276,2007-07-02 18:05:36,1183424736.0,akam,0.172,48.2,34.4490934449,1519.430054,19.3704038879,15.078689557,outperform
277,2007-10-11 04:29:16,1192102156.0,akam,0.163,37.13,3.57043235704,1554.410034,22.1185227168,-18.5480903598,underperform
278,2007-12-13 22:43:51,1197614631.0,akam,0.157,35.54,-0.864714086471,1488.410034,16.9333898864,-17.7981039728,underperform
279,2008-01-23 20:39:10,1201149550.0,akam,0.157,27.59,-23.040446304,1338.599976,5.16391943075,-28.2043657348,underperform
280,2008-12-19 20:41:49,1229748109.0,akam,0.133,15.63,-56.4016736402,887.880005,-30.245821766,-26.1558518742,underperform
281,2004-09-24 23:35:21,1096094121.0,all,0.235,48.25,0.0,1110.109985,0.0,0.0,underperform
282,2005-02-04 03:29:23,1107516563.0,all,0.244,50.93,5.55440414508,1203.030029,8.37034575452,-2.81594160945,underperform
283,2007-02-22 20:38:57,1172205537.0,all,0.213,61.89,28.2694300518,1456.380005,31.1924065794,-2.92297652761,underperform
284,2007-04-10 15:14:21,1176243261.0,all,0.217,60.57,25.5336787565,1448.390015,30.4726589771,-4.93898022064,underperform
285,2008-01-23 23:24:46,1201159486.0,all,0.261,51.3,6.32124352332,1338.599976,20.5826444305,-14.2614009072,underperform
286,2011-05-05 15:24:18,1304634258.0,all,30.87,33.65,-30.2590673575,1335.099976,20.2673603553,-50.5264277128,underperform
287,2011-07-14 00:16:09,1310627769.0,all,30.87,29.87,-38.0932642487,1308.869995,17.9045331261,-55.9977973748,underperform
288,2011-09-12 04:48:27,1315828107.0,all,31.43,24.81,-48.5803108808,1162.27002,4.69863668508,-53.2789475659,underperform
289,2011-10-28 00:34:15,1319787255.0,all,31.43,27.71,-42.5699481865,1285.089966,15.7624004256,-58.3323486121,underperform
290,2012-08-20 11:29:53,1345487393.0,all,31.11,37.86,-21.5336787565,1418.130005,27.7468020432,-49.2804807997,underperform
291,2013-04-23 04:40:20,1366717220.0,all,33.24,49.01,1.57512953368,1578.780029,42.2183432572,-40.6432137235,underperform
292,2013-05-09 08:24:15,1368113055.0,all,31.8,49.69,2.98445595855,1626.670044,46.5323315689,-43.5478756104,underperform
293,2004-06-22 11:22:40,1087928560.0,altr,0.0,20.1,0.0,1134.410034,0.0,0.0,underperform
294,2004-09-17 01:25:17,1095409517.0,altr,0.0,19.5,-2.98507462687,1128.550049,-0.516566746094,-2.46850788077,underperform
295,2004-10-13 13:42:20,1097700140.0,altr,0.0,19.79,-1.54228855721,1113.650024,-1.83002700768,0.287738450463,outperform
296,2004-12-09 07:30:24,1102606224.0,altr,0.0,22.2,10.447761194,1189.23999,4.83334547092,5.61441572311,outperform
297,2005-02-04 08:02:17,1107532937.0,altr,0.0,18.87,-6.11940298507,1203.030029,6.0489587489,-12.168361734,underperform
298,2005-05-02 10:15:47,1115054147.0,altr,0.0,20.73,3.13432835821,1162.160034,2.44620544321,0.688122915001,outperform
299,2005-08-29 00:15:53,1125299753.0,altr,0.0,21.35,6.21890547264,1212.280029,6.8643605633,-0.645455090662,underperform
300,2005-09-07 14:23:43,1126128223.0,altr,0.0,20.08,-0.0995024875622,1236.359985,8.9870459485,-9.08654843606,underperform
301,2008-01-23 22:56:39,1201157799.0,altr,0.001,18.24,-9.25373134328,1338.599976,17.9996593718,-27.2533907151,underperform
302,2008-02-20 18:30:55,1203561055.0,altr,0.29,17.2,-14.4278606965,1360.030029,19.8887517069,-34.3166124034,underperform
303,2008-12-12 00:13:54,1229069634.0,altr,0.584,14.63,-27.2139303483,879.72998,-22.4504408782,-4.76348947002,underperform
304,2008-12-22 17:49:20,1229996960.0,altr,0.584,16.02,-20.2985074627,871.630005,-23.1644662092,2.86595874654,outperform
305,2012-03-09 05:22:40,1331299360.0,altr,16.7,37.42,86.1691542289,1370.869995,20.8443114846,65.3248427442,outperform
306,2013-02-06 17:54:59,1360202099.0,altr,15.0,34.49,71.592039801,1512.119995,33.2957175694,38.2963222316,outperform
307,2005-01-24 03:45:23,1106567123.0,alxn,0.779,23.34,0.0,1163.75,0.0,0.0,underperform
308,2011-07-22 14:48:30,1311371310.0,alxn,7.24,57.13,144.772922022,1345.02002,15.5763712137,129.196550809,outperform
309,2011-09-28 11:28:44,1317234524.0,alxn,0.22,66.99,187.017994859,1151.060059,-1.09043531686,188.108430175,outperform
310,2012-11-07 01:50:15,1352281815.0,alxn,8.6,90.32,286.975149957,1394.530029,19.8307221482,267.144427809,outperform
311,2013-02-06 13:28:04,1360186084.0,alxn,8.6,95.32,308.397600686,1512.119995,29.9351230934,278.462477592,outperform
312,2013-05-16 20:58:25,1368763105.0,alxn,7.13,101.82,336.246786632,1650.469971,41.8234131901,294.423373442,outperform
313,2004-04-23 20:12:59,1082776379.0,amat,0.068,19.97,0.0,1140.599976,0.0,0.0,underperform
314,2004-09-16 23:22:07,1095402127.0,amat,0.061,16.78,-15.9739609414,1123.5,-1.499208869,-14.4747520724,underperform
315,2004-10-18 20:51:33,1098157893.0,amat,0.061,15.86,-20.580871307,1114.02002,-2.3303486375,-18.2505226695,underperform
316,2004-12-09 07:35:16,1102606516.0,amat,0.049,17.27,-13.5202804206,1189.23999,4.26442355107,-17.7847039717,underperform
317,2006-08-15 23:19:02,1155709142.0,amat,0.048,15.69,-21.4321482223,1285.579956,12.7108524505,-34.1430006729,underperform
318,2006-08-16 08:26:44,1155742004.0,amat,0.048,15.69,-21.4321482223,1295.430054,13.5744416323,-35.0065898546,underperform
319,2006-08-29 06:26:38,1156857998.0,amat,0.047,16.33,-18.2273410115,1304.280029,14.3503468739,-32.5776878855,underperform
320,2007-01-11 13:05:56,1168549556.0,amat,0.061,19.54,-2.15322984477,1423.819946,24.8307887041,-26.9840185489,underperform
321,2007-03-28 08:57:09,1175097429.0,amat,0.058,18.84,-5.6584877316,1417.22998,24.2530255848,-29.9115133164,underperform
322,2007-03-29 14:18:22,1175203102.0,amat,0.058,18.65,-6.60991487231,1422.530029,24.7176976094,-31.3276124817,underperform
323,2007-06-08 15:37:58,1181342278.0,amat,0.058,18.64,-6.65998998498,1507.670044,32.1821914539,-38.8421814389,underperform
324,2008-01-23 23:08:48,1201158528.0,amat,0.026,18.1,-9.3640460691,1338.599976,17.3592849523,-26.7233310214,underperform
325,2008-12-17 23:59:04,1229587144.0,amat,0.027,10.67,-46.5698547822,904.419983,-20.7066454471,-25.8632093351,underperform
326,2009-02-02 17:33:19,1233624799.0,amat,0.027,9.25,-53.6805207812,825.440002,-27.6310696678,-26.0494511133,underperform
327,2012-09-18 07:09:26,1347977366.0,amat,23.34,11.94,-40.2103154732,1459.319946,27.9431857537,-68.1535012269,underperform
328,2012-10-17 10:51:48,1350496308.0,amat,23.34,11.2,-43.9158738107,1460.910034,28.0825937875,-71.9984675982,underperform
329,2013-02-06 14:04:58,1360188298.0,amat,26.9,13.42,-32.7991987982,1512.119995,32.5723327036,-65.3715315018,underperform
330,2013-04-25 00:13:15,1366873995.0,amat,27.25,13.63,-31.7476214321,1585.160034,38.9759834608,-70.723604893,underperform
331,2013-04-26 00:41:19,1366962079.0,amat,27.25,14.15,-29.1437155734,1582.23999,38.7199739867,-67.8636895601,underperform
332,2003-10-02 17:03:24,1065139404.0,amd,0.729,11.7,0.0,1020.23999,0.0,0.0,underperform
333,2003-12-15 23:11:56,1071558716.0,amd,0.912,14.73,25.8974358974,1068.040039,4.68517696508,21.2122589324,outperform
334,2004-07-16 05:32:42,1089981162.0,amd,0.838,12.97,10.8547008547,1101.390015,7.95401334935,2.90068750535,outperform
335,2004-08-10 02:49:35,1092131375.0,amd,0.792,11.17,-4.52991452991,1079.040039,5.76335465933,-10.2932691892,underperform
336,2005-02-07 01:53:06,1107769986.0,amd,0.618,17.49,49.4871794872,1201.719971,17.7879697697,31.6992097174,outperform
337,2007-02-08 01:50:51,1170928251.0,amd,0.656,15.5,32.4786324786,1448.310059,41.9577818156,-9.479149337,underperform
338,2007-02-27 20:49:21,1172638161.0,amd,0.656,15.07,28.8034188034,1399.040039,37.1285239466,-8.32510514319,underperform
339,2007-03-08 16:45:11,1173401111.0,amd,0.656,13.99,19.5726495726,1401.890015,37.4078676332,-17.8352180605,underperform
340,2007-03-16 16:25:13,1174087513.0,amd,0.656,14.04,20.0,1386.949951,35.943500019,-15.943500019,underperform
341,2007-04-09 01:09:41,1176106181.0,amd,0.656,12.86,9.91452991453,1444.609985,41.5951147925,-31.680584878,underperform
342,2007-05-16 18:05:35,1179363935.0,amd,0.738,15.48,32.3076923077,1514.140015,48.4101809222,-16.1024886145,underperform
343,2007-05-17 03:47:24,1179398844.0,amd,0.738,15.58,33.1623931624,1512.75,48.2739369979,-15.1115438355,underperform
344,2007-10-11 05:26:40,1192105600.0,amd,1.238,14.02,19.8290598291,1554.410034,52.357293307,-32.528233478,underperform
345,2008-01-23 21:45:08,1201153508.0,amd,1.762,7.56,-35.3846153846,1338.599976,31.2044214225,-66.5890368071,underperform
346,2008-12-18 00:42:43,1229589763.0,amd,3.909,2.29,-80.4273504274,885.280029,-13.2282563243,-67.1990941031,underperform
347,2009-01-21 12:51:33,1232571093.0,amd,3.909,2.0,-82.905982906,840.23999,-17.6429077241,-65.2630751819,underperform
348,2011-11-28 04:02:52,1322481772.0,amd,118.12,4.99,-57.3504273504,1192.550049,16.8891692826,-74.239596633,underperform
349,2011-12-28 23:41:31,1325144491.0,amd,118.12,5.28,-54.8717948718,1249.640015,22.4849081832,-77.356703055,underperform
350,2012-03-29 02:30:32,1333013432.0,amd,126.79,8.08,-30.9401709402,1403.280029,37.5441114595,-68.4842823997,underperform
351,2012-08-15 11:02:12,1345053732.0,amd,180.93,4.12,-64.7863247863,1405.530029,37.7646478061,-102.550972592,underperform
352,2012-10-15 09:41:26,1350319286.0,amd,180.93,2.74,-76.5811965812,1440.130005,41.1560043829,-117.737200964,underperform
353,2012-11-14 06:49:06,1352904546.0,amd,206.27,2.09,-82.1367521368,1355.48999,32.8599156361,-114.996667773,underperform
354,2013-04-22 02:43:35,1366623815.0,amd,492.53,2.47,-78.8888888889,1562.5,53.1502406605,-132.039129549,underperform
355,2003-10-02 16:37:55,1065137875.0,amgn,0.163,65.88,0.0,1020.23999,0.0,0.0,underperform
356,2004-04-27 13:52:18,1083099138.0,amgn,0.159,59.62,-9.5021250759,1138.109985,11.5531635846,-21.0552886605,underperform
357,2004-10-15 12:11:48,1097867508.0,amgn,0.159,54.0,-18.0327868852,1108.199951,8.62149708521,-26.6542839705,underperform
358,2005-02-07 02:29:15,1107772155.0,amgn,0.259,62.75,-4.75106253795,1201.719971,17.7879697697,-22.5390323077,underperform
359,2007-02-20 01:06:31,1171962391.0,amgn,0.475,66.73,1.29022465088,1459.680054,43.0722249968,-41.7820003459,underperform
360,2007-04-10 04:13:19,1176203599.0,amgn,0.475,57.19,-13.1906496661,1448.390015,41.9656187952,-55.1562684613,underperform
361,2007-04-27 09:07:53,1177690073.0,amgn,0.475,62.551,-5.05312689739,1494.069946,46.4429899479,-51.4961168453,underperform
362,2007-06-29 14:24:56,1183152296.0,amgn,0.371,55.773,-15.3415300546,1503.349976,47.3525827977,-62.6941128523,underperform
363,2008-01-03 05:51:44,1199368304.0,amgn,0.669,46.6,-29.2653309047,1447.160034,41.8450607881,-71.1103916928,underperform
364,2008-01-23 20:49:44,1201150184.0,amgn,0.669,45.32,-31.2082574378,1338.599976,31.2044214225,-62.4126788602,underperform
365,2008-12-02 19:44:38,1228275878.0,amgn,0.564,53.76,-18.3970856102,848.809998,-16.8029085,-1.59417711021,underperform
366,2011-09-02 18:17:06,1315012626.0,amgn,54.38,54.69,-16.985428051,1173.969971,15.0680214956,-32.0534495466,underperform
367,2011-11-03 07:54:04,1320332044.0,amgn,60.57,54.8,-16.8184578021,1261.150024,23.6130749982,-40.4315328002,underperform
368,2012-01-03 15:47:25,1325634445.0,amgn,60.57,64.66,-1.85185185185,1277.060059,25.1725154392,-27.0243672911,underperform
369,2013-02-06 15:47:07,1360194427.0,amgn,139.19,86.5,31.299332119,1512.119995,48.2121863308,-16.9128542118,underperform
370,2013-04-25 00:13:31,1366874011.0,amgn,139.19,104.93,59.2744383728,1585.160034,55.3712900432,3.90314832956,outperform
371,2013-05-21 08:37:22,1369150642.0,amgn,122.58,102.18,55.1001821494,1669.160034,63.6046469811,-8.50446483179,underperform
372,2006-05-24 20:47:07,1148528827.0,amp,0.262,43.97,0.0,1258.569946,0.0,0.0,underperform
373,2007-02-20 18:33:04,1172025184.0,amp,0.291,62.86,42.9611098476,1459.680054,15.9792555542,26.9818542934,outperform
374,2008-01-23 23:11:56,1201158716.0,amp,0.283,49.98,13.6684102797,1338.599976,6.35880669599,7.30960358374,outperform
375,2012-02-16 09:49:51,1329414591.0,amp,73.26,54.86,24.7668865135,1358.040039,7.90342192074,16.8634645928,outperform
376,2013-04-22 01:29:35,1366619375.0,amp,96.49,72.18,64.1573800318,1562.5,24.14884091,40.0085391219,outperform
377,2013-04-30 10:27:26,1367342846.0,amp,83.57,74.18,68.7059358654,1597.569946,26.9353325238,41.7706033415,outperform
378,2004-08-20 21:57:58,1093064278.0,amt,1.98,14.73,0.0,1098.349976,0.0,0.0,underperform
379,2005-03-16 14:10:57,1111011057.0,amt,1.984,18.67,26.7481330618,1188.069946,8.16861400833,18.5795190535,outperform
380,2005-04-05 02:16:16,1112692576.0,amt,1.984,17.92,21.6564833673,1181.390015,7.56043527241,14.0960480949,outperform
381,2006-08-28 16:01:37,1156806097.0,amt,0.818,35.64,141.955193483,1301.780029,18.5214237215,123.433769761,outperform
382,2007-04-13 21:19:40,1176524380.0,amt,0.808,39.54,168.431771894,1452.849976,32.2756869619,136.156084932,outperform
383,2008-01-07 17:09:03,1199754543.0,amt,1.193,38.72,162.864901561,1416.180054,28.9370496604,133.927851901,outperform
384,2008-01-23 22:59:41,1201157981.0,amt,1.193,35.92,143.856076035,1338.599976,21.8737201484,121.982355887,outperform
385,2009-01-14 19:28:37,1231990117.0,amt,1.56,28.269,91.9144602851,842.619995,-23.2831052568,115.197565542,outperform
386,2011-10-07 04:27:26,1317986846.0,amt,158.39,55.59,277.393075356,1155.459961,5.19961635616,272.193459,outperform
387,2011-12-29 04:09:13,1325160553.0,amt,174.2,60.07,307.807196198,1263.02002,14.9924930667,292.814703132,outperform
388,2012-07-06 19:09:53,1341626993.0,amt,203.24,70.88,381.194840462,1354.680054,23.3377414851,357.857098977,outperform
389,2013-05-15 18:14:17,1368666857.0,amt,234.16,83.77,468.703326544,1658.780029,51.0247248369,417.678601708,outperform
390,2006-06-15 23:16:47,1150438607.0,amzn,3.873,34.96,0.0,1256.160034,0.0,0.0,underperform
391,2006-07-05 01:58:44,1152089924.0,amzn,3.873,38.61,10.4405034325,1270.910034,1.17421344421,9.26628998829,outperform
392,2006-07-06 00:02:41,1152169361.0,amzn,3.873,37.11,6.14988558352,1274.079956,1.4265636157,4.72332196782,outperform
393,2006-07-18 01:57:56,1153213076.0,amzn,3.873,33.67,-3.68993135011,1236.859985,-1.53643233964,-2.15349901048,underperform
394,2006-07-18 06:44:14,1153230254.0,amzn,3.873,33.67,-3.68993135011,1236.859985,-1.53643233964,-2.15349901048,underperform
395,2006-07-18 12:33:57,1153251237.0,amzn,3.873,33.67,-3.68993135011,1236.859985,-1.53643233964,-2.15349901048,underperform
396,2006-07-20 00:11:22,1153379482.0,amzn,3.873,34.48,-1.37299771167,1249.130005,-0.559644377286,-0.813353334384,underperform
397,2006-07-21 00:48:13,1153468093.0,amzn,3.873,34.18,-2.23112128146,1240.290039,-1.26337366024,-0.967747621226,underperform
398,2006-08-22 12:09:59,1156273799.0,amzn,3.457,28.13,-19.5366132723,1298.819946,3.39605709825,-22.9326703706,underperform
399,2006-08-23 07:39:00,1156343940.0,amzn,3.457,28.37,-18.8501144165,1292.98999,2.93194776168,-21.7820621782,underperform
400,2006-11-29 13:23:14,1164835394.0,amzn,6.633,40.92,17.0480549199,1399.47998,11.4093699943,5.63868492558,outperform
401,2006-12-15 07:54:15,1166198055.0,amzn,6.633,39.02,11.6132723112,1427.089966,13.607337232,-1.99406492079,underperform
402,2008-01-23 23:19:22,1201159162.0,amzn,1.673,73.97,111.584668192,1338.599976,6.56285343974,105.021814752,outperform
403,2008-10-27 10:05:36,1225127136.0,amzn,0.172,48.96,40.0457665904,848.919983,-32.4194401969,72.4652067873,outperform
404,2008-12-18 07:28:53,1229614133.0,amzn,0.172,53.18,52.1167048055,885.280029,-29.5249008854,81.6416056909,outperform
405,2009-01-05 12:03:14,1231185794.0,amzn,0.172,54.36,55.4919908467,927.450012,-26.1678459036,81.6598367503,outperform
406,2012-03-30 00:18:24,1333091904.0,amzn,23.33,204.61,485.268878719,1408.469971,12.1250424211,473.143836297,outperform
407,2013-02-06 13:03:37,1360184617.0,amzn,53.53,266.89,663.415331808,1512.119995,20.3763815176,643.03895029,outperform
408,2013-05-08 15:04:22,1368050662.0,amzn,36.05,259.15,641.275743707,1632.689941,29.9746765387,611.301067168,outperform
409,2013-09-05 21:27:13,1378441633.0,amzn,34.83,294.1,741.247139588,1655.079956,31.7570939373,709.490045651,outperform
410,2004-09-17 02:01:15,1095411675.0,an,0.979,16.95,0.0,1128.550049,0.0,0.0,underperform
411,2005-04-05 07:47:49,1112712469.0,an,0.781,18.69,10.2654867257,1181.390015,4.68211100135,5.58337572431,outperform
412,2007-02-20 17:59:27,1172023167.0,an,0.99,22.9,35.1032448378,1459.680054,29.3411891917,5.76205564607,outperform
413,2008-01-23 19:18:18,1201144698.0,an,1.083,14.13,-16.6371681416,1338.599976,18.6123714395,-35.249539581,underperform
414,2008-02-15 23:13:21,1203146001.0,an,1.083,15.1,-10.9144542773,1349.98999,19.6216323056,-30.5360865829,underperform
415,2011-06-22 11:44:19,1308768259.0,an,139.76,34.62,104.247787611,1287.140015,14.0525416786,90.195245932,outperform
416,2011-06-29 09:02:27,1309363347.0,an,139.76,36.42,114.867256637,1307.410034,15.848653337,99.0186033002,outperform
417,2011-08-16 15:42:33,1313534553.0,an,147.35,35.46,109.203539823,1192.76001,5.6895979985,103.513941825,outperform
418,2011-11-16 03:49:15,1321444155.0,an,148.09,34.15,101.474926254,1236.910034,9.60169955209,91.8732267016,outperform
419,2013-05-14 09:51:37,1368550297.0,an,251.78,45.82,170.324483776,1650.339966,46.235425488,124.089058288,outperform
420,2003-10-03 19:00:10,1065232810.0,anf,0.0,29.46,0.0,1029.849976,0.0,0.0,underperform
421,2003-12-15 21:44:33,1071553473.0,anf,0.0,23.49,-20.2647657841,1068.040039,3.70831323882,-23.9730790229,underperform
422,2004-06-07 20:30:50,1086665450.0,anf,0.0,37.13,26.0353021045,1140.420044,10.7365218796,15.298780225,outperform
423,2004-08-10 03:04:16,1092132256.0,anf,0.0,33.48,13.6456211813,1079.040039,4.77642997974,8.86919120152,outperform
424,2004-10-12 05:47:19,1097585239.0,anf,0.0,37.28,26.544467074,1121.839966,8.93236802872,17.6120990453,outperform
425,2005-01-28 05:22:27,1106918547.0,anf,0.0,49.76,68.9069925322,1171.359985,13.7408372382,55.166155294,outperform
426,2008-01-23 22:53:05,1201157585.0,anf,0.019,77.58,163.3401222,1338.599976,29.9800948871,133.360027312,outperform
427,2008-04-17 07:31:59,1208442719.0,anf,0.027,71.27,141.921249151,1365.560059,32.597959977,109.323289174,outperform
428,2008-08-19 22:29:30,1219210170.0,anf,0.02,50.25,70.5702647658,1266.689941,22.9975210486,47.5727437171,outperform
429,2008-08-26 08:52:14,1219765934.0,anf,0.057,50.69,72.0638153428,1271.51001,23.4655570842,48.5982582586,outperform
430,2008-08-28 17:47:37,1219970857.0,anf,0.057,52.36,77.7325186694,1300.680054,26.2980127505,51.4345059188,outperform
431,2008-08-29 23:37:03,1220078223.0,anf,0.057,52.45,78.0380176511,1282.829956,24.5647410687,53.4732765824,outperform
432,2008-11-05 12:09:43,1225915783.0,anf,0.076,26.61,-9.67413441955,952.77002,-7.48458103571,-2.18955338384,underperform
433,2008-12-29 16:51:53,1230598313.0,anf,0.078,21.5,-27.0196877122,869.419983,-15.577996479,-11.4416912332,underperform
434,2011-08-18 11:52:30,1313693550.0,anf,3.66,64.87,120.196877122,1140.650024,10.7588532876,109.438023834,outperform
